lga_name,postcode,suburb,crime_id,crime_name,average_incident
Moreland,3043,tullamarine,B10,Arson,1.0
Moreland,3043,tullamarine,B20,Property damage,1.625
Moreland,3043,tullamarine,B30,Burglary/Break and enter,1.2857142857142858
Moreland,3043,tullamarine,B40,Theft,2.875
Moreland,3043,tullamarine,B50,Deception,1.0
Moreland,3043,tullamarine,C10,Drug dealing and trafficking,1.0
Moreland,3043,tullamarine,C20,Cultivate or manufacture drugs,1.5
Moreland,3043,tullamarine,C30,Drug use and possession,1.0
Moreland,3043,tullamarine,E20,Breaches of orders,2.142857142857143
Moreland,3043,tullamarine,Other,crimes against the person,1.0
Moreland,3044,pascoe vale,A50,Robbery,8.1
Moreland,3044,pascoe vale,A70,"Stalking, harassment and threatening behaviour",14.6
Moreland,3044,pascoe vale,A80,Dangerous and negligent acts endangering people,6.1
Moreland,3044,pascoe vale,B10,Arson,3.875
Moreland,3044,pascoe vale,B50,Deception,36.9
Moreland,3044,pascoe vale,C10,Drug dealing and trafficking,5.4
Moreland,3044,pascoe vale,C20,Cultivate or manufacture drugs,1.5555555555555556
Moreland,3044,pascoe vale,C30,Drug use and possession,14.2
Moreland,3044,pascoe vale,D10,Weapons and explosives offences,11.1
Moreland,3044,pascoe vale,D20,Disorderly and offensive conduct,8.9
Moreland,3044,pascoe vale,D30,Public nuisance offences,3.571428571428572
Moreland,3044,pascoe vale,E10,Justice procedures,6.6
Moreland,3044,pascoe vale,E20,Breaches of orders,40.8
Moreland,3044,pascoe vale,F20,Transport regulation offences,2.2857142857142856
Moreland,3044,pascoe vale,F30,Other government regulatory offences,1.0
Moreland,3044,pascoe vale,F90,Miscellaneous offences,15.0
Moreland,3044,pascoe vale,Other,crimes against the person,14.1
Moreland,3044,pascoe vale south,A20,Assault and related offences,27.9
Moreland,3044,pascoe vale south,A50,Robbery,1.7777777777777777
Moreland,3044,pascoe vale south,A70,"Stalking, harassment and threatening behaviour",6.5
Moreland,3044,pascoe vale south,A80,Dangerous and negligent acts endangering people,3.4
Moreland,3044,pascoe vale south,B10,Arson,3.0
Moreland,3044,pascoe vale south,B20,Property damage,30.3
Moreland,3044,pascoe vale south,B50,Deception,17.3
Moreland,3044,pascoe vale south,C10,Drug dealing and trafficking,2.1
Moreland,3044,pascoe vale south,C20,Cultivate or manufacture drugs,1.4
Moreland,3044,pascoe vale south,C30,Drug use and possession,4.666666666666667
Moreland,3044,pascoe vale south,D10,Weapons and explosives offences,4.2
Moreland,3044,pascoe vale south,D20,Disorderly and offensive conduct,3.7
Moreland,3044,pascoe vale south,D30,Public nuisance offences,2.125
Moreland,3044,pascoe vale south,E10,Justice procedures,10.0
Moreland,3044,pascoe vale south,E20,Breaches of orders,16.2
Moreland,3044,pascoe vale south,F30,Other government regulatory offences,1.0
Moreland,3044,pascoe vale south,F90,Miscellaneous offences,18.0
Moreland,3044,pascoe vale south,Other,crimes against the person,5.2
Moreland,3046,glenroy,A50,Robbery,12.6
Moreland,3046,glenroy,A70,"Stalking, harassment and threatening behaviour",28.7
Moreland,3046,glenroy,A80,Dangerous and negligent acts endangering people,15.6
Moreland,3046,glenroy,B10,Arson,14.6
Moreland,3046,glenroy,C10,Drug dealing and trafficking,8.8
Moreland,3046,glenroy,C20,Cultivate or manufacture drugs,4.2
Moreland,3046,glenroy,C30,Drug use and possession,40.1
Moreland,3046,glenroy,C90,Other drug offences,1.0
Moreland,3046,glenroy,D10,Weapons and explosives offences,36.2
Moreland,3046,glenroy,D20,Disorderly and offensive conduct,20.5
Moreland,3046,glenroy,D30,Public nuisance offences,5.2
Moreland,3046,glenroy,D40,Public security offences,1.0
Moreland,3046,glenroy,E10,Justice procedures,26.4
Moreland,3046,glenroy,F10,Regulatory driving offences,1.0
Moreland,3046,glenroy,F20,Transport regulation offences,1.8888888888888888
Moreland,3046,glenroy,F30,Other government regulatory offences,1.0
Moreland,3046,glenroy,F90,Miscellaneous offences,27.714285714285715
Moreland,3046,glenroy,Other,crimes against the person,33.2
Moreland,3046,hadfield,A20,Assault and related offences,39.7
Moreland,3046,hadfield,A50,Robbery,2.4285714285714284
Moreland,3046,hadfield,A70,"Stalking, harassment and threatening behaviour",8.7
Moreland,3046,hadfield,A80,Dangerous and negligent acts endangering people,4.111111111111111
Moreland,3046,hadfield,B10,Arson,2.333333333333333
Moreland,3046,hadfield,B20,Property damage,46.0
Moreland,3046,hadfield,B30,Burglary/Break and enter,45.5
Moreland,3046,hadfield,B50,Deception,18.6
Moreland,3046,hadfield,C10,Drug dealing and trafficking,3.1
Moreland,3046,hadfield,C20,Cultivate or manufacture drugs,1.875
Moreland,3046,hadfield,C30,Drug use and possession,11.4
Moreland,3046,hadfield,D10,Weapons and explosives offences,8.7
Moreland,3046,hadfield,D20,Disorderly and offensive conduct,4.9
Moreland,3046,hadfield,D30,Public nuisance offences,1.6
Moreland,3046,hadfield,D40,Public security offences,1.0
Moreland,3046,hadfield,E10,Justice procedures,24.0
Moreland,3046,hadfield,E20,Breaches of orders,33.9
Moreland,3046,hadfield,F20,Transport regulation offences,1.0
Moreland,3046,hadfield,F30,Other government regulatory offences,1.0
Moreland,3046,hadfield,F90,Miscellaneous offences,17.0
Moreland,3046,hadfield,Other,crimes against the person,7.6
Moreland,3046,oak park,A20,Assault and related offences,20.2
Moreland,3046,oak park,A50,Robbery,1.625
Moreland,3046,oak park,A70,"Stalking, harassment and threatening behaviour",2.7
Moreland,3046,oak park,A80,Dangerous and negligent acts endangering people,1.8333333333333333
Moreland,3046,oak park,B10,Arson,3.333333333333333
Moreland,3046,oak park,B20,Property damage,19.8
Moreland,3046,oak park,B30,Burglary/Break and enter,43.6
Moreland,3046,oak park,B50,Deception,7.4
Moreland,3046,oak park,C10,Drug dealing and trafficking,1.75
Moreland,3046,oak park,C20,Cultivate or manufacture drugs,1.3333333333333333
Moreland,3046,oak park,C30,Drug use and possession,3.9
Moreland,3046,oak park,D10,Weapons and explosives offences,4.0
Moreland,3046,oak park,D20,Disorderly and offensive conduct,3.2
Moreland,3046,oak park,D30,Public nuisance offences,1.6666666666666667
Moreland,3046,oak park,E10,Justice procedures,3.625
Moreland,3046,oak park,E20,Breaches of orders,11.888888888888893
Moreland,3046,oak park,F20,Transport regulation offences,1.0
Moreland,3046,oak park,F90,Miscellaneous offences,34.0
Moreland,3046,oak park,Other,crimes against the person,3.5
Moreland,3055,brunswick west,A20,Assault and related offences,47.5
Moreland,3055,brunswick west,A50,Robbery,5.111111111111111
Moreland,3055,brunswick west,A70,"Stalking, harassment and threatening behaviour",11.6
Moreland,3055,brunswick west,A80,Dangerous and negligent acts endangering people,2.3
Moreland,3055,brunswick west,B10,Arson,3.7
Moreland,3055,brunswick west,B50,Deception,21.2
Moreland,3055,brunswick west,C10,Drug dealing and trafficking,4.111111111111111
Moreland,3055,brunswick west,C20,Cultivate or manufacture drugs,2.4444444444444446
Moreland,3055,brunswick west,C30,Drug use and possession,11.7
Moreland,3055,brunswick west,D10,Weapons and explosives offences,7.2
Moreland,3055,brunswick west,D20,Disorderly and offensive conduct,11.7
Moreland,3055,brunswick west,D30,Public nuisance offences,2.4444444444444446
Moreland,3055,brunswick west,E10,Justice procedures,8.666666666666666
Moreland,3055,brunswick west,E20,Breaches of orders,26.9
Moreland,3055,brunswick west,F90,Miscellaneous offences,18.0
Moreland,3055,brunswick west,Other,crimes against the person,11.3
Moreland,3056,brunswick,A50,Robbery,16.3
Moreland,3056,brunswick,A70,"Stalking, harassment and threatening behaviour",22.7
Moreland,3056,brunswick,A80,Dangerous and negligent acts endangering people,11.9
Moreland,3056,brunswick,B10,Arson,8.222222222222221
Moreland,3056,brunswick,C10,Drug dealing and trafficking,6.2
Moreland,3056,brunswick,C20,Cultivate or manufacture drugs,1.8571428571428568
Moreland,3056,brunswick,C30,Drug use and possession,41.3
Moreland,3056,brunswick,C90,Other drug offences,1.0
Moreland,3056,brunswick,D10,Weapons and explosives offences,27.6
Moreland,3056,brunswick,D30,Public nuisance offences,8.5
Moreland,3056,brunswick,E10,Justice procedures,20.3
Moreland,3056,brunswick,F20,Transport regulation offences,4.5
Moreland,3056,brunswick,F30,Other government regulatory offences,2.1111111111111107
Moreland,3056,brunswick,F90,Miscellaneous offences,27.4
Moreland,3056,brunswick,Other,crimes against the person,33.1
Moreland,3057,brunswick east,A20,Assault and related offences,34.6
Moreland,3057,brunswick east,A50,Robbery,4.6
Moreland,3057,brunswick east,A70,"Stalking, harassment and threatening behaviour",6.6
Moreland,3057,brunswick east,A80,Dangerous and negligent acts endangering people,3.4285714285714284
Moreland,3057,brunswick east,B10,Arson,3.2
Moreland,3057,brunswick east,B50,Deception,30.3
Moreland,3057,brunswick east,C10,Drug dealing and trafficking,3.6666666666666665
Moreland,3057,brunswick east,C20,Cultivate or manufacture drugs,1.5
Moreland,3057,brunswick east,C30,Drug use and possession,6.2
Moreland,3057,brunswick east,D10,Weapons and explosives offences,6.6
Moreland,3057,brunswick east,D20,Disorderly and offensive conduct,10.5
Moreland,3057,brunswick east,D30,Public nuisance offences,2.0
Moreland,3057,brunswick east,D40,Public security offences,1.0
Moreland,3057,brunswick east,E10,Justice procedures,3.111111111111111
Moreland,3057,brunswick east,E20,Breaches of orders,18.5
Moreland,3057,brunswick east,F30,Other government regulatory offences,1.0
Moreland,3057,brunswick east,F90,Miscellaneous offences,6.25
Moreland,3057,brunswick east,Other,crimes against the person,11.0
Moreland,3058,coburg,A50,Robbery,16.2
Moreland,3058,coburg,A70,"Stalking, harassment and threatening behaviour",25.1
Moreland,3058,coburg,A80,Dangerous and negligent acts endangering people,13.2
Moreland,3058,coburg,B10,Arson,7.0
Moreland,3058,coburg,B60,Bribery,1.0
Moreland,3058,coburg,C10,Drug dealing and trafficking,9.3
Moreland,3058,coburg,C20,Cultivate or manufacture drugs,3.333333333333333
Moreland,3058,coburg,C30,Drug use and possession,34.1
Moreland,3058,coburg,C90,Other drug offences,1.0
Moreland,3058,coburg,D10,Weapons and explosives offences,33.7
Moreland,3058,coburg,D20,Disorderly and offensive conduct,35.4
Moreland,3058,coburg,D30,Public nuisance offences,7.2
Moreland,3058,coburg,E10,Justice procedures,21.8
Moreland,3058,coburg,F20,Transport regulation offences,3.2
Moreland,3058,coburg,F30,Other government regulatory offences,1.625
Moreland,3058,coburg,F90,Miscellaneous offences,36.66666666666666
Moreland,3058,coburg,Other,crimes against the person,31.6
Moreland,3058,coburg north,A50,Robbery,5.2
Moreland,3058,coburg north,A70,"Stalking, harassment and threatening behaviour",9.0
Moreland,3058,coburg north,A80,Dangerous and negligent acts endangering people,5.6
Moreland,3058,coburg north,B10,Arson,7.4
Moreland,3058,coburg north,B50,Deception,44.0
Moreland,3058,coburg north,C10,Drug dealing and trafficking,4.666666666666667
Moreland,3058,coburg north,C20,Cultivate or manufacture drugs,1.6666666666666667
Moreland,3058,coburg north,C30,Drug use and possession,19.4
Moreland,3058,coburg north,D10,Weapons and explosives offences,14.7
Moreland,3058,coburg north,D20,Disorderly and offensive conduct,8.9
Moreland,3058,coburg north,D30,Public nuisance offences,4.9
Moreland,3058,coburg north,D40,Public security offences,1.0
Moreland,3058,coburg north,E10,Justice procedures,9.1
Moreland,3058,coburg north,E20,Breaches of orders,35.9
Moreland,3058,coburg north,F20,Transport regulation offences,1.1428571428571428
Moreland,3058,coburg north,F30,Other government regulatory offences,1.0
Moreland,3058,coburg north,F90,Miscellaneous offences,14.0
Moreland,3058,coburg north,Other,crimes against the person,11.4
Moreland,3060,fawkner,A50,Robbery,5.0
Moreland,3060,fawkner,A70,"Stalking, harassment and threatening behaviour",15.5
Moreland,3060,fawkner,A80,Dangerous and negligent acts endangering people,7.2
Moreland,3060,fawkner,B10,Arson,7.1
Moreland,3060,fawkner,B50,Deception,42.5
Moreland,3060,fawkner,C10,Drug dealing and trafficking,3.6666666666666665
Moreland,3060,fawkner,C20,Cultivate or manufacture drugs,3.2
Moreland,3060,fawkner,C30,Drug use and possession,16.4
Moreland,3060,fawkner,C90,Other drug offences,1.0
Moreland,3060,fawkner,D10,Weapons and explosives offences,14.3
Moreland,3060,fawkner,D20,Disorderly and offensive conduct,5.7
Moreland,3060,fawkner,D30,Public nuisance offences,2.7777777777777777
Moreland,3060,fawkner,D40,Public security offences,1.6666666666666667
Moreland,3060,fawkner,E10,Justice procedures,10.7
Moreland,3060,fawkner,F20,Transport regulation offences,1.75
Moreland,3060,fawkner,F30,Other government regulatory offences,1.0
Moreland,3060,fawkner,F90,Miscellaneous offences,19.666666666666668
Moreland,3060,fawkner,Other,crimes against the person,20.9
Moreland,3068,fitzroy north,A20,Assault and related offences,1.9
Moreland,3068,fitzroy north,A50,Robbery,1.0
Moreland,3068,fitzroy north,A70,"Stalking, harassment and threatening behaviour",1.6666666666666667
Moreland,3068,fitzroy north,B10,Arson,1.0
Moreland,3068,fitzroy north,B20,Property damage,3.2
Moreland,3068,fitzroy north,B30,Burglary/Break and enter,5.5
Moreland,3068,fitzroy north,B40,Theft,18.3
Moreland,3068,fitzroy north,B50,Deception,1.0
Moreland,3068,fitzroy north,C10,Drug dealing and trafficking,1.0
Moreland,3068,fitzroy north,D10,Weapons and explosives offences,1.0
Moreland,3068,fitzroy north,D20,Disorderly and offensive conduct,1.0
Moreland,3068,fitzroy north,E10,Justice procedures,1.5
Moreland,3068,fitzroy north,E20,Breaches of orders,2.25
Moreland,3068,fitzroy north,Other,crimes against the person,1.0
Nillumbik,3083,greensborough,D20,Disorderly and offensive conduct,1.0
Nillumbik,3083,greensborough,E10,Justice procedures,1.0
Nillumbik,3088,greensborough,A20,Assault and related offences,10.5
Nillumbik,3088,greensborough,A50,Robbery,1.0
Nillumbik,3088,greensborough,A70,"Stalking, harassment and threatening behaviour",2.4444444444444446
Nillumbik,3088,greensborough,A80,Dangerous and negligent acts endangering people,2.25
Nillumbik,3088,greensborough,B10,Arson,1.0
Nillumbik,3088,greensborough,B20,Property damage,11.4
Nillumbik,3088,greensborough,B30,Burglary/Break and enter,19.8
Nillumbik,3088,greensborough,B40,Theft,46.1
Nillumbik,3088,greensborough,B50,Deception,2.3
Nillumbik,3088,greensborough,C10,Drug dealing and trafficking,1.2
Nillumbik,3088,greensborough,C20,Cultivate or manufacture drugs,1.0
Nillumbik,3088,greensborough,C30,Drug use and possession,2.7
Nillumbik,3088,greensborough,D10,Weapons and explosives offences,2.625
Nillumbik,3088,greensborough,D20,Disorderly and offensive conduct,1.6
Nillumbik,3088,greensborough,D30,Public nuisance offences,1.3333333333333333
Nillumbik,3088,greensborough,E10,Justice procedures,3.0
Nillumbik,3088,greensborough,E20,Breaches of orders,6.5555555555555545
Nillumbik,3088,greensborough,F30,Other government regulatory offences,1.0
Nillumbik,3088,greensborough,F90,Miscellaneous offences,12.0
Nillumbik,3088,greensborough,Other,crimes against the person,2.2222222222222223
Nillumbik,3089,diamond creek,A20,Assault and related offences,41.0
Nillumbik,3089,diamond creek,A50,Robbery,1.75
Nillumbik,3089,diamond creek,A70,"Stalking, harassment and threatening behaviour",9.7
Nillumbik,3089,diamond creek,A80,Dangerous and negligent acts endangering people,3.625
Nillumbik,3089,diamond creek,B10,Arson,6.1
Nillumbik,3089,diamond creek,B30,Burglary/Break and enter,45.0
Nillumbik,3089,diamond creek,B50,Deception,15.9
Nillumbik,3089,diamond creek,C10,Drug dealing and trafficking,2.5
Nillumbik,3089,diamond creek,C20,Cultivate or manufacture drugs,2.142857142857143
Nillumbik,3089,diamond creek,C30,Drug use and possession,13.1
Nillumbik,3089,diamond creek,D10,Weapons and explosives offences,5.0
Nillumbik,3089,diamond creek,D20,Disorderly and offensive conduct,5.7
Nillumbik,3089,diamond creek,D30,Public nuisance offences,1.7777777777777777
Nillumbik,3089,diamond creek,D40,Public security offences,1.0
Nillumbik,3089,diamond creek,E10,Justice procedures,3.4
Nillumbik,3089,diamond creek,E20,Breaches of orders,27.8
Nillumbik,3089,diamond creek,F20,Transport regulation offences,2.0
Nillumbik,3089,diamond creek,F30,Other government regulatory offences,1.0
Nillumbik,3089,diamond creek,F90,Miscellaneous offences,6.333333333333332
Nillumbik,3089,diamond creek,Other,crimes against the person,10.8
Nillumbik,3095,eltham,A50,Robbery,3.5
Nillumbik,3095,eltham,A70,"Stalking, harassment and threatening behaviour",11.3
Nillumbik,3095,eltham,A80,Dangerous and negligent acts endangering people,4.3
Nillumbik,3095,eltham,B10,Arson,4.7
Nillumbik,3095,eltham,B50,Deception,33.7
Nillumbik,3095,eltham,C10,Drug dealing and trafficking,2.6
Nillumbik,3095,eltham,C20,Cultivate or manufacture drugs,1.7142857142857142
Nillumbik,3095,eltham,C30,Drug use and possession,15.3
Nillumbik,3095,eltham,C90,Other drug offences,1.0
Nillumbik,3095,eltham,D10,Weapons and explosives offences,8.4
Nillumbik,3095,eltham,D20,Disorderly and offensive conduct,12.1
Nillumbik,3095,eltham,D30,Public nuisance offences,3.6
Nillumbik,3095,eltham,E10,Justice procedures,6.75
Nillumbik,3095,eltham,E20,Breaches of orders,44.7
Nillumbik,3095,eltham,F20,Transport regulation offences,1.0
Nillumbik,3095,eltham,F30,Other government regulatory offences,2.5
Nillumbik,3095,eltham,F90,Miscellaneous offences,6.0
Nillumbik,3095,eltham,Other,crimes against the person,16.5
Nillumbik,3095,eltham north,A20,Assault and related offences,7.2
Nillumbik,3095,eltham north,A50,Robbery,1.0
Nillumbik,3095,eltham north,A70,"Stalking, harassment and threatening behaviour",2.25
Nillumbik,3095,eltham north,A80,Dangerous and negligent acts endangering people,2.5
Nillumbik,3095,eltham north,B10,Arson,1.1666666666666667
Nillumbik,3095,eltham north,B20,Property damage,8.6
Nillumbik,3095,eltham north,B30,Burglary/Break and enter,12.3
Nillumbik,3095,eltham north,B40,Theft,29.4
Nillumbik,3095,eltham north,B50,Deception,2.25
Nillumbik,3095,eltham north,C10,Drug dealing and trafficking,2.5
Nillumbik,3095,eltham north,C20,Cultivate or manufacture drugs,1.0
Nillumbik,3095,eltham north,C30,Drug use and possession,2.333333333333333
Nillumbik,3095,eltham north,D10,Weapons and explosives offences,1.5714285714285714
Nillumbik,3095,eltham north,D20,Disorderly and offensive conduct,1.25
Nillumbik,3095,eltham north,D30,Public nuisance offences,1.2
Nillumbik,3095,eltham north,E10,Justice procedures,1.0
Nillumbik,3095,eltham north,E20,Breaches of orders,5.0
Nillumbik,3095,eltham north,Other,crimes against the person,2.4285714285714284
Nillumbik,3095,research,A20,Assault and related offences,4.4
Nillumbik,3095,research,A70,"Stalking, harassment and threatening behaviour",2.75
Nillumbik,3095,research,A80,Dangerous and negligent acts endangering people,1.0
Nillumbik,3095,research,B10,Arson,1.0
Nillumbik,3095,research,B20,Property damage,5.9
Nillumbik,3095,research,B30,Burglary/Break and enter,12.0
Nillumbik,3095,research,B40,Theft,15.4
Nillumbik,3095,research,B50,Deception,3.0
Nillumbik,3095,research,C10,Drug dealing and trafficking,1.0
Nillumbik,3095,research,C30,Drug use and possession,2.75
Nillumbik,3095,research,D10,Weapons and explosives offences,2.6666666666666665
Nillumbik,3095,research,D20,Disorderly and offensive conduct,1.0
Nillumbik,3095,research,E10,Justice procedures,1.0
Nillumbik,3095,research,E20,Breaches of orders,4.777777777777779
Nillumbik,3095,research,F90,Miscellaneous offences,1.0
Nillumbik,3095,research,Other,crimes against the person,1.8888888888888888
Nillumbik,3099,hurstbridge,A20,Assault and related offences,7.9
Nillumbik,3099,hurstbridge,A50,Robbery,1.0
Nillumbik,3099,hurstbridge,A70,"Stalking, harassment and threatening behaviour",2.888888888888889
Nillumbik,3099,hurstbridge,A80,Dangerous and negligent acts endangering people,1.875
Nillumbik,3099,hurstbridge,B10,Arson,1.8333333333333333
Nillumbik,3099,hurstbridge,B20,Property damage,23.4
Nillumbik,3099,hurstbridge,B30,Burglary/Break and enter,14.4
Nillumbik,3099,hurstbridge,B40,Theft,31.9
Nillumbik,3099,hurstbridge,B50,Deception,2.1111111111111107
Nillumbik,3099,hurstbridge,C10,Drug dealing and trafficking,1.5
Nillumbik,3099,hurstbridge,C20,Cultivate or manufacture drugs,1.4
Nillumbik,3099,hurstbridge,C30,Drug use and possession,2.375
Nillumbik,3099,hurstbridge,D10,Weapons and explosives offences,2.4285714285714284
Nillumbik,3099,hurstbridge,D20,Disorderly and offensive conduct,1.4444444444444444
Nillumbik,3099,hurstbridge,D30,Public nuisance offences,1.4
Nillumbik,3099,hurstbridge,E10,Justice procedures,1.7142857142857142
Nillumbik,3099,hurstbridge,E20,Breaches of orders,7.5
Nillumbik,3099,hurstbridge,F20,Transport regulation offences,1.0
Nillumbik,3099,hurstbridge,F90,Miscellaneous offences,2.0
Nillumbik,3099,hurstbridge,Other,crimes against the person,3.625
Nillumbik,3113,north warrandyte,A20,Assault and related offences,2.9
Nillumbik,3113,north warrandyte,A70,"Stalking, harassment and threatening behaviour",1.3333333333333333
Nillumbik,3113,north warrandyte,A80,Dangerous and negligent acts endangering people,1.3333333333333333
Nillumbik,3113,north warrandyte,B10,Arson,1.3333333333333333
Nillumbik,3113,north warrandyte,B20,Property damage,2.7
Nillumbik,3113,north warrandyte,B30,Burglary/Break and enter,3.333333333333333
Nillumbik,3113,north warrandyte,B40,Theft,9.6
Nillumbik,3113,north warrandyte,B50,Deception,1.6666666666666667
Nillumbik,3113,north warrandyte,C10,Drug dealing and trafficking,1.0
Nillumbik,3113,north warrandyte,C30,Drug use and possession,1.0
Nillumbik,3113,north warrandyte,D10,Weapons and explosives offences,1.5
Nillumbik,3113,north warrandyte,D20,Disorderly and offensive conduct,1.6666666666666667
Nillumbik,3113,north warrandyte,D30,Public nuisance offences,1.0
Nillumbik,3113,north warrandyte,E10,Justice procedures,1.0
Nillumbik,3113,north warrandyte,E20,Breaches of orders,2.4444444444444446
Nillumbik,3113,north warrandyte,Other,crimes against the person,1.1111111111111112
Northern Grampians,3381,bellfield,B40,Theft,3.0
Port Phillip,3004,melbourne,A50,Robbery,4.285714285714286
Port Phillip,3004,melbourne,A70,"Stalking, harassment and threatening behaviour",12.4
Port Phillip,3004,melbourne,A80,Dangerous and negligent acts endangering people,4.0
Port Phillip,3004,melbourne,B10,Arson,2.0
Port Phillip,3004,melbourne,B50,Deception,40.6
Port Phillip,3004,melbourne,C10,Drug dealing and trafficking,9.75
Port Phillip,3004,melbourne,C20,Cultivate or manufacture drugs,2.8571428571428568
Port Phillip,3004,melbourne,C30,Drug use and possession,15.2
Port Phillip,3004,melbourne,D10,Weapons and explosives offences,9.4
Port Phillip,3004,melbourne,D20,Disorderly and offensive conduct,22.0
Port Phillip,3004,melbourne,D30,Public nuisance offences,3.0
Port Phillip,3004,melbourne,D40,Public security offences,2.0
Port Phillip,3004,melbourne,E10,Justice procedures,3.6666666666666665
Port Phillip,3004,melbourne,E20,Breaches of orders,20.4
Port Phillip,3004,melbourne,Other,crimes against the person,15.2
Port Phillip,3006,southbank,A20,Assault and related offences,9.0
Port Phillip,3006,southbank,A50,Robbery,2.0
Port Phillip,3006,southbank,A70,"Stalking, harassment and threatening behaviour",1.25
Port Phillip,3006,southbank,A80,Dangerous and negligent acts endangering people,1.6
Port Phillip,3006,southbank,B10,Arson,1.0
Port Phillip,3006,southbank,B20,Property damage,14.0
Port Phillip,3006,southbank,B30,Burglary/Break and enter,11.1
Port Phillip,3006,southbank,B50,Deception,7.1
Port Phillip,3006,southbank,C10,Drug dealing and trafficking,1.3333333333333333
Port Phillip,3006,southbank,C20,Cultivate or manufacture drugs,1.0
Port Phillip,3006,southbank,C30,Drug use and possession,2.625
Port Phillip,3006,southbank,D10,Weapons and explosives offences,2.1111111111111107
Port Phillip,3006,southbank,D20,Disorderly and offensive conduct,5.4444444444444455
Port Phillip,3006,southbank,D30,Public nuisance offences,1.4
Port Phillip,3006,southbank,E10,Justice procedures,1.8571428571428568
Port Phillip,3006,southbank,E20,Breaches of orders,4.75
Port Phillip,3006,southbank,F20,Transport regulation offences,1.0
Port Phillip,3006,southbank,F30,Other government regulatory offences,2.333333333333333
Port Phillip,3006,southbank,F90,Miscellaneous offences,4.5
Port Phillip,3006,southbank,Other,crimes against the person,1.5
Port Phillip,3181,windsor,A20,Assault and related offences,3.111111111111111
Port Phillip,3181,windsor,A50,Robbery,1.0
Port Phillip,3181,windsor,A70,"Stalking, harassment and threatening behaviour",1.3333333333333333
Port Phillip,3181,windsor,A80,Dangerous and negligent acts endangering people,1.0
Port Phillip,3181,windsor,B10,Arson,1.0
Port Phillip,3181,windsor,B20,Property damage,3.7
Port Phillip,3181,windsor,B30,Burglary/Break and enter,5.4
Port Phillip,3181,windsor,B40,Theft,6.5
Port Phillip,3181,windsor,B50,Deception,1.375
Port Phillip,3181,windsor,C20,Cultivate or manufacture drugs,1.0
Port Phillip,3181,windsor,C30,Drug use and possession,1.0
Port Phillip,3181,windsor,D20,Disorderly and offensive conduct,1.0
Port Phillip,3181,windsor,D30,Public nuisance offences,1.3333333333333333
Port Phillip,3181,windsor,E10,Justice procedures,1.0
Port Phillip,3181,windsor,E20,Breaches of orders,1.75
Port Phillip,3181,windsor,Other,crimes against the person,1.8333333333333333
Port Phillip,3182,st kilda,A50,Robbery,30.7
Port Phillip,3182,st kilda,A70,"Stalking, harassment and threatening behaviour",29.8
Port Phillip,3182,st kilda,A80,Dangerous and negligent acts endangering people,13.8
Port Phillip,3182,st kilda,B10,Arson,11.5
Port Phillip,3182,st kilda,B60,Bribery,1.0
Port Phillip,3182,st kilda,C10,Drug dealing and trafficking,36.9
Port Phillip,3182,st kilda,C20,Cultivate or manufacture drugs,6.4
Port Phillip,3182,st kilda,C90,Other drug offences,1.3333333333333333
Port Phillip,3182,st kilda,D30,Public nuisance offences,17.7
Port Phillip,3182,st kilda,D40,Public security offences,1.1428571428571428
Port Phillip,3182,st kilda,E10,Justice procedures,46.0
Port Phillip,3182,st kilda,F10,Regulatory driving offences,1.3333333333333333
Port Phillip,3182,st kilda,F20,Transport regulation offences,3.125
Port Phillip,3182,st kilda,F30,Other government regulatory offences,30.3
Port Phillip,3182,st kilda west,A20,Assault and related offences,14.2
Port Phillip,3182,st kilda west,A50,Robbery,1.5
Port Phillip,3182,st kilda west,A70,"Stalking, harassment and threatening behaviour",2.5555555555555562
Port Phillip,3182,st kilda west,A80,Dangerous and negligent acts endangering people,2.0
Port Phillip,3182,st kilda west,B10,Arson,1.2857142857142858
Port Phillip,3182,st kilda west,B20,Property damage,24.5
Port Phillip,3182,st kilda west,B30,Burglary/Break and enter,26.8
Port Phillip,3182,st kilda west,B50,Deception,3.5
Port Phillip,3182,st kilda west,C10,Drug dealing and trafficking,2.125
Port Phillip,3182,st kilda west,C20,Cultivate or manufacture drugs,1.0
Port Phillip,3182,st kilda west,C30,Drug use and possession,18.1
Port Phillip,3182,st kilda west,C90,Other drug offences,1.0
Port Phillip,3182,st kilda west,D10,Weapons and explosives offences,4.0
Port Phillip,3182,st kilda west,D20,Disorderly and offensive conduct,9.0
Port Phillip,3182,st kilda west,D30,Public nuisance offences,3.0
Port Phillip,3182,st kilda west,E10,Justice procedures,3.4285714285714284
Port Phillip,3182,st kilda west,E20,Breaches of orders,9.9
Port Phillip,3182,st kilda west,F20,Transport regulation offences,1.0
Port Phillip,3182,st kilda west,F30,Other government regulatory offences,1.0
Port Phillip,3182,st kilda west,F90,Miscellaneous offences,28.0
Port Phillip,3182,st kilda west,Other,crimes against the person,3.8
Port Phillip,3183,balaclava,A20,Assault and related offences,40.7
Port Phillip,3183,balaclava,A50,Robbery,3.7
Port Phillip,3183,balaclava,A70,"Stalking, harassment and threatening behaviour",3.8
Port Phillip,3183,balaclava,A80,Dangerous and negligent acts endangering people,2.375
Port Phillip,3183,balaclava,B10,Arson,1.6666666666666667
Port Phillip,3183,balaclava,B30,Burglary/Break and enter,41.1
