LGA_2006_Code,LGA_2006_Name,POA_2006_Code,POA_2006_Name,Ratio,Percent
70540,Belyuen (CGC),822,822,0.00928941,0.928941
70570,Binjari (CGC),852,852,0.0249022,2.49022
70600,Borroloola (CGC),854,854,1,100
70700,Coomalie (CGC),822,822,0.0101436,1.01436
70700,Coomalie (CGC),845,845,1,100
70770,Cox Peninsula (CGC),822,822,0.0157493,1.57493
70790,Daguragu (CGC),852,852,0.0706649,7.06649
71000,Darwin (C),800,800,1,100
71000,Darwin (C),810,810,1,100
71000,Darwin (C),812,812,1,100
71000,Darwin (C),820,820,1,100
71000,Darwin (C),828,828,0.511602,51.1602
71350,Elliott District (CGC),862,862,0.19456,19.456
72000,Jabiru (T),886,886,0.779452,77.9452
72100,Jilkminggan (CGC),852,852,0.0354628,3.54628
72200,Katherine (T),850,850,0.979665,97.9665
72240,Kunbarllanjnja (CGC),822,822,0.0469809,4.69809
72270,Lajamanu (CGC),852,852,0.0874837,8.74837
72300,Litchfield (S),822,822,0.109017,10.9017
72300,Litchfield (S),828,828,0.488398,48.8398
72300,Litchfield (S),835,835,0.999999,99.9999
72300,Litchfield (S),836,836,1,100
72300,Litchfield (S),837,837,1,100
72300,Litchfield (S),838,838,1,100
72300,Litchfield (S),841,841,1,100
72320,Ltyentye Purte (CGC),872,872,0.0381254,3.81254
72340,Marngarr (CGC),880,880,0.0400466,4.00466
72360,Mataranka (CGC),852,852,0.0324641,3.24641
72380,Nauiyu Nambiyu (CGC),822,822,0.0209813,2.09813
72500,Numbulwar Numburindi (CGC),822,822,0.000320325,0.0320325
72500,Numbulwar Numburindi (CGC),852,852,0.0878748,8.78748
72530,Nyirranggulung Mardrulk Ngadberre (CGC),847,847,0.0702703,7.02703
72530,Nyirranggulung Mardrulk Ngadberre (CGC),850,850,0.0203349,2.03349
72530,Nyirranggulung Mardrulk Ngadberre (CGC),852,852,0.0967405,9.67405
72800,Palmerston (C),830,830,1,100
72800,Palmerston (C),832,832,1,100
73030,Pine Creek (CGC),847,847,0.92973,92.973
73650,Tapatjatjaka (CGC),872,872,0.0153629,1.53629
73800,Tennant Creek (T),860,860,1,100
74020,Thamarrurr (CGC),822,822,0.103038,10.3038
74030,Timber Creek (CGC),852,852,0.0295958,2.95958
74050,Tiwi Islands (CGC),822,822,0.113555,11.3555
74600,Walangeri Ngumpinku (CGC),852,852,0.0601043,6.01043
74650,Wallace Rockhole (CGC),872,872,0.00606061,0.606061
74700,Watiyawanu (CGC),872,872,0.019098,1.9098
75000,Yuendumu (CGC),872,872,0.0492601,4.92601
75050,Yugul Mangi (CGC),852,852,0.214342,21.4342
79399,Unincorporated NT,822,822,0.527521,52.7521
79399,Unincorporated NT,840,840,1,100
79399,Unincorporated NT,852,852,0.260365,26.0365
79399,Unincorporated NT,862,862,0.80544,80.544
79399,Unincorporated NT,872,872,0.599507,59.9507
79399,Unincorporated NT,880,880,0.959953,95.9953
79399,Unincorporated NT,885,885,1,100
79399,Unincorporated NT,886,886,0.220548,22.0548
79399,Unincorporated NT,899,899,1,100
79399,Unincorporated NT,4825,4825,0.00674047,0.674047
79399,Unincorporated NT,6743,6743,0.00590992,0.590992
89399,Unincorporated ACT,2600,2600,1,100
89399,Unincorporated ACT,2601,2601,1,100
89399,Unincorporated ACT,2602,2602,1,100
89399,Unincorporated ACT,2603,2603,1,100
89399,Unincorporated ACT,2604,2604,1,100
89399,Unincorporated ACT,2605,2605,1,100
89399,Unincorporated ACT,2606,2606,1,100
89399,Unincorporated ACT,2607,2607,1,100
89399,Unincorporated ACT,2609,2609,1,100
89399,Unincorporated ACT,2611,2611,0.999011,99.9011
89399,Unincorporated ACT,2612,2612,1,100
89399,Unincorporated ACT,2614,2614,1,100
89399,Unincorporated ACT,2615,2615,1,100
89399,Unincorporated ACT,2617,2617,1,100
89399,Unincorporated ACT,2618,2618,0.3051,30.51
89399,Unincorporated ACT,2620,2620,0.0177421,1.77421
89399,Unincorporated ACT,2900,2900,1,100
89399,Unincorporated ACT,2902,2902,1,100
89399,Unincorporated ACT,2903,2903,1,100
89399,Unincorporated ACT,2904,2904,1,100
89399,Unincorporated ACT,2905,2905,1,100
89399,Unincorporated ACT,2906,2906,1,100
89399,Unincorporated ACT,2911,2911,1,100
89399,Unincorporated ACT,2912,2912,1,100
89399,Unincorporated ACT,2913,2913,1,100
89399,Unincorporated ACT,2914,2914,1,100
99399,Unincorp. Other Territories,2540,2540,0.00966221,0.966221
99399,Unincorp. Other Territories,6798,6798,1,100
99399,Unincorp. Other Territories,6799,6799,1,100
99399,Unincorp. Other Territories,9999,9999,1,100
