,place_id,crime_id,average_incident
1171,2,D30,1.3333333333333333
1172,2,E10,2.0
1173,2,E20,2.9
1174,2,F90,2.5
1175,2,Other,1.625
1176,0,A20,34.9
1177,0,A50,2.0
1178,0,A70,12.7
1179,0,A80,2.375
1180,0,B10,2.0
1181,0,B20,30.2
1182,0,B30,46.9
1183,0,B40,128.7
1184,0,B50,15.7
1185,0,C10,2.7
1186,0,C20,2.375
1187,0,C30,7.9
1188,0,D10,7.8
1189,0,D20,3.9
1190,0,D30,1.1428571428571428
1191,0,E10,3.8
1192,0,E20,25.3
1193,0,F30,1.0
1194,0,F90,4.333333333333333
1195,0,Other,5.9
1196,1,A20,34.9
1197,1,A50,2.0
1198,1,A70,12.7
1199,1,A80,2.375
1200,1,B10,2.0
1201,1,B20,30.2
1202,1,B30,46.9
1203,1,B40,128.7
1204,1,B50,15.7
1205,1,C10,2.7
1206,1,C20,2.375
1207,1,C30,7.9
1208,1,D10,7.8
1209,1,D20,3.9
1210,1,D30,1.1428571428571428
1211,1,E10,3.8
1212,1,E20,25.3
1213,1,F30,1.0
1214,1,F90,4.333333333333333
1215,1,Other,5.9
1216,2,A20,34.9
1217,2,A50,2.0
1218,2,A70,12.7
1219,2,A80,2.375
1220,2,B10,2.0
1221,2,B20,30.2
1222,2,B30,46.9
1223,2,B40,128.7
1224,2,B50,15.7
1225,2,C10,2.7
1226,2,C20,2.375
1227,2,C30,7.9
1228,2,D10,7.8
1229,2,D20,3.9
1230,2,D30,1.1428571428571428
1231,2,E10,3.8
1232,2,E20,25.3
1233,2,F30,1.0
1234,2,F90,4.333333333333333
1235,2,Other,5.9
1236,0,A20,40.7
1237,0,A50,3.7
1238,0,A70,3.8
1239,0,A80,2.375
1240,0,B10,1.6666666666666667
1241,0,B20,49.3
1242,0,B30,41.1
1243,0,B40,208.9
1244,0,B50,48.0
1245,0,C10,3.7
1246,0,C20,1.2
1247,0,C30,9.8
1248,0,D10,8.7
1249,0,D20,24.8
1250,0,D30,1.5
1251,0,E10,2.4
1252,0,E20,21.1
1253,0,F20,1.0
1254,0,F30,1.0
1255,0,F90,25.5
1256,0,Other,6.7
1257,1,A20,40.7
1258,1,A50,3.7
1259,1,A70,3.8
1260,1,A80,2.375
1261,1,B10,1.6666666666666667
1262,1,B20,49.3
1263,1,B30,41.1
1264,1,B40,208.9
1265,1,B50,48.0
1266,1,C10,3.7
1267,1,C20,1.2
1268,1,C30,9.8
1269,1,D10,8.7
1270,1,D20,24.8
1271,1,D30,1.5
1272,1,E10,2.4
1273,1,E20,21.1
1274,1,F20,1.0
1275,1,F30,1.0
1276,1,F90,25.5
1277,1,Other,6.7
1278,2,A20,40.7
1279,2,A50,3.7
1280,2,A70,3.8
1281,2,A80,2.375
1282,2,B10,1.6666666666666667
1283,2,B20,49.3
1284,2,B30,41.1
1285,2,B40,208.9
1286,2,B50,48.0
1287,2,C10,3.7
1288,2,C20,1.2
1289,2,C30,9.8
1290,2,D10,8.7
1291,2,D20,24.8
1292,2,D30,1.5
1293,2,E10,2.4
1294,2,E20,21.1
1295,2,F20,1.0
1296,2,F30,1.0
1297,2,F90,25.5
1298,2,Other,6.7
1299,0,A20,23.5
1300,0,A50,2.0
1301,0,A70,5.222222222222221
1302,0,A80,1.4285714285714286
1303,0,B10,1.2
1304,0,B20,39.8
1305,0,B30,86.0
1306,0,B40,154.4
1307,0,B50,20.3
1308,0,C10,2.0
1309,0,C20,2.0
1310,0,C30,8.8
1311,0,D10,4.0
1312,0,D20,6.0
1313,0,D30,1.75
1314,0,E10,2.6666666666666665
1315,0,E20,17.4
1316,0,F90,5.0
1317,0,Other,8.4
1318,1,A20,23.5
1319,1,A50,2.0
1320,1,A70,5.222222222222221
1321,1,A80,1.4285714285714286
1322,1,B10,1.2
1323,1,B20,39.8
1324,1,B30,86.0
1325,1,B40,154.4
1326,1,B50,20.3
1327,1,C10,2.0
1328,1,C20,2.0
1329,1,C30,8.8
1330,1,D10,4.0
1331,1,D20,6.0
1332,1,D30,1.75
1333,1,E10,2.6666666666666665
1334,1,E20,17.4
1335,1,F90,5.0
1336,1,Other,8.4
1337,2,A20,23.5
1338,2,A50,2.0
1339,2,A70,5.222222222222221
1340,2,A80,1.4285714285714286
1341,2,B10,1.2
1342,2,B20,39.8
1343,2,B30,86.0
1344,2,B40,154.4
1345,2,B50,20.3
1346,2,C10,2.0
1347,2,C20,2.0
1348,2,C30,8.8
1349,2,D10,4.0
1350,2,D20,6.0
1351,2,D30,1.75
1352,2,E10,2.6666666666666665
1353,2,E20,17.4
1354,2,F90,5.0
1355,2,Other,8.4
1356,0,A20,29.0
1357,0,A50,1.375
1358,0,A70,5.6
1359,0,A80,3.4444444444444446
1360,0,B10,3.875
1361,0,B20,52.8
1362,0,B30,125.5
1363,0,B40,184.6
1364,0,B50,13.1
1365,0,C10,2.6666666666666665
1366,0,C20,3.0
1367,0,C30,13.0
1368,0,D10,4.5555555555555545
1369,0,D20,7.0
1370,0,D30,1.875
1371,0,E10,3.2222222222222223
1372,0,E20,15.7
1373,0,F10,1.0
1374,0,F20,1.0
1375,0,F90,3.25
1376,0,Other,8.7
1377,0,A20,1.5
1378,0,A50,1.0
1379,0,B20,1.6666666666666667
1380,0,B30,2.333333333333333
1381,0,B40,2.5
1382,0,C30,1.0
1383,0,D10,1.0
1384,0,E20,1.0
1385,0,Other,1.0
1386,1,A20,29.0
1387,1,A50,1.375
1388,1,A70,5.6
1389,1,A80,3.4444444444444446
1390,1,B10,3.875
1391,1,B20,52.8
1392,1,B30,125.5
1393,1,B40,184.6
1394,1,B50,13.1
1395,1,C10,2.6666666666666665
1396,1,C20,3.0
1397,1,C30,13.0
1398,1,D10,4.5555555555555545
1399,1,D20,7.0
1400,1,D30,1.875
1401,1,E10,3.2222222222222223
1402,1,E20,15.7
1403,1,F10,1.0
1404,1,F20,1.0
1405,1,F90,3.25
1406,1,Other,8.7
1407,1,A20,1.5
1408,1,A50,1.0
1409,1,B20,1.6666666666666667
1410,1,B30,2.333333333333333
1411,1,B40,2.5
1412,1,C30,1.0
1413,1,D10,1.0
1414,1,E20,1.0
1415,1,Other,1.0
1416,2,A20,29.0
1417,2,A50,1.375
1418,2,A70,5.6
1419,2,A80,3.4444444444444446
1420,2,B10,3.875
1421,2,B20,52.8
1422,2,B30,125.5
1423,2,B40,184.6
1424,2,B50,13.1
1425,2,C10,2.6666666666666665
1426,2,C20,3.0
1427,2,C30,13.0
1428,2,D10,4.5555555555555545
1429,2,D20,7.0
1430,2,D30,1.875
1431,2,E10,3.2222222222222223
1432,2,E20,15.7
1433,2,F10,1.0
1434,2,F20,1.0
1435,2,F90,3.25
1436,2,Other,8.7
1437,2,A20,1.5
1438,2,A50,1.0
1439,2,B20,1.6666666666666667
1440,2,B30,2.333333333333333
1441,2,B40,2.5
1442,2,C30,1.0
1443,2,D10,1.0
1444,2,E20,1.0
1445,2,Other,1.0
1446,0,A20,3.7
1447,0,A50,1.0
1448,0,A70,1.6666666666666667
1449,0,A80,3.111111111111111
1450,0,B10,3.4
1451,0,B20,6.1
1452,0,B30,7.5
1453,0,B40,15.8
1454,0,B50,2.142857142857143
1455,0,C10,1.4
1456,0,C20,1.0
1457,0,C30,2.833333333333333
1458,0,D10,2.333333333333333
1459,0,D20,1.5
1460,0,E10,4.5
1461,0,E20,1.8333333333333333
1462,0,F90,3.5
1463,0,Other,1.75
1464,1,A20,3.7
1465,1,A50,1.0
1466,1,A70,1.6666666666666667
1467,1,A80,3.111111111111111
1468,1,B10,3.4
1469,1,B20,6.1
1470,1,B30,7.5
1471,1,B40,15.8
1472,1,B50,2.142857142857143
1473,1,C10,1.4
1474,1,C20,1.0
1475,1,C30,2.833333333333333
1476,1,D10,2.333333333333333
1477,1,D20,1.5
1478,1,E10,4.5
1479,1,E20,1.8333333333333333
1480,1,F90,3.5
1481,1,Other,1.75
1482,2,A20,3.7
1483,2,A50,1.0
1484,2,A70,1.6666666666666667
1485,2,A80,3.111111111111111
1486,2,B10,3.4
1487,2,B20,6.1
1488,2,B30,7.5
1489,2,B40,15.8
1490,2,B50,2.142857142857143
1491,2,C10,1.4
1492,2,C20,1.0
1493,2,C30,2.833333333333333
1494,2,D10,2.333333333333333
1495,2,D20,1.5
1496,2,E10,4.5
1497,2,E20,1.8333333333333333
1498,2,F90,3.5
1499,2,Other,1.75
1500,0,A20,80.3
1501,0,A50,4.5
1502,0,A70,11.8
1503,0,A80,9.1
1504,0,B10,6.5
1505,0,B20,101.5
1506,0,B30,110.8
1507,0,B40,357.9
1508,0,B50,48.6
1509,0,C10,8.1
1510,0,C20,4.0
1511,0,C30,32.7
1512,0,D10,27.4
1513,0,D20,19.0
1514,0,D30,3.333333333333333
1515,0,D40,1.5
1516,0,E10,10.4
1517,0,E20,59.1
1518,0,F20,1.5714285714285714
1519,0,F30,1.8
1520,0,F90,17.333333333333332
1521,0,Other,18.7
1522,1,A20,80.3
1523,1,A50,4.5
1524,1,A70,11.8
1525,1,A80,9.1
1526,1,B10,6.5
1527,1,B20,101.5
1528,1,B30,110.8
1529,1,B40,357.9
1530,1,B50,48.6
1531,1,C10,8.1
1532,1,C20,4.0
1533,1,C30,32.7
1534,1,D10,27.4
1535,1,D20,19.0
1536,1,D30,3.333333333333333
1537,1,D40,1.5
1538,1,E10,10.4
1539,1,E20,59.1
1540,1,F20,1.5714285714285714
1541,1,F30,1.8
1542,1,F90,17.333333333333332
1543,1,Other,18.7
1544,2,A20,80.3
1545,2,A50,4.5
1546,2,A70,11.8
1547,2,A80,9.1
1548,2,B10,6.5
1549,2,B20,101.5
1550,2,B30,110.8
1551,2,B40,357.9
1552,2,B50,48.6
1553,2,C10,8.1
1554,2,C20,4.0
1555,2,C30,32.7
1556,2,D10,27.4
1557,2,D20,19.0
1558,2,D30,3.333333333333333
1559,2,D40,1.5
1560,2,E10,10.4
1561,2,E20,59.1
1562,2,F20,1.5714285714285714
1563,2,F30,1.8
1564,2,F90,17.333333333333332
1565,2,Other,18.7
1566,0,A20,48.2
1567,0,A50,1.4444444444444444
1568,0,A70,9.4
1569,0,A80,5.3
1570,0,B10,3.0
1571,0,B20,55.4
1572,0,B30,62.1
1573,0,B40,218.3
1574,0,B50,36.0
1575,0,C10,6.3
1576,0,C20,2.888888888888889
1577,0,C30,15.1
1578,0,D10,16.9
1579,0,D20,6.5555555555555545
1580,0,D30,1.75
1581,0,E10,7.0
1582,0,E20,37.0
1583,0,F10,1.0
1584,0,F20,1.0
1585,0,F30,1.0
1586,0,F90,7.333333333333332
1587,0,Other,10.9
1588,1,A20,48.2
1589,1,A50,1.4444444444444444
1590,1,A70,9.4
1591,1,A80,5.3
1592,1,B10,3.0
1593,1,B20,55.4
1594,1,B30,62.1
1595,1,B40,218.3
1596,1,B50,36.0
1597,1,C10,6.3
1598,1,C20,2.888888888888889
1599,1,C30,15.1
1600,1,D10,16.9
1601,1,D20,6.5555555555555545
1602,1,D30,1.75
1603,1,E10,7.0
1604,1,E20,37.0
1605,1,F10,1.0
1606,1,F20,1.0
1607,1,F30,1.0
1608,1,F90,7.333333333333332
1609,1,Other,10.9
1610,2,A20,48.2
1611,2,A50,1.4444444444444444
1612,2,A70,9.4
1613,2,A80,5.3
1614,2,B10,3.0
1615,2,B20,55.4
1616,2,B30,62.1
1617,2,B40,218.3
1618,2,B50,36.0
1619,2,C10,6.3
1620,2,C20,2.888888888888889
1621,2,C30,15.1
1622,2,D10,16.9
1623,2,D20,6.5555555555555545
1624,2,D30,1.75
1625,2,E10,7.0
1626,2,E20,37.0
1627,2,F10,1.0
1628,2,F20,1.0
1629,2,F30,1.0
1630,2,F90,7.333333333333332
1631,2,Other,10.9
1632,0,A20,16.5
1633,0,A50,1.2
1634,0,A70,4.2
1635,0,A80,2.0
1636,0,B10,1.7142857142857142
1637,0,B20,29.2
1638,0,B30,55.6
1639,0,B40,124.5
1640,0,B50,8.6
1641,0,C10,2.8
1642,0,C20,1.6666666666666667
1643,0,C30,7.1
1644,0,D10,4.111111111111111
1645,0,D20,5.875
1646,0,D30,1.75
1647,0,E10,2.9
1648,0,E20,13.1
1649,0,F10,1.0
1650,0,F20,1.3333333333333333
1651,0,F30,1.0
1652,0,F90,8.0
1653,0,Other,5.8
1654,1,A20,16.5
1655,1,A50,1.2
1656,1,A70,4.2
1657,1,A80,2.0
1658,1,B10,1.7142857142857142
1659,1,B20,29.2
1660,1,B30,55.6
1661,1,B40,124.5
1662,1,B50,8.6
1663,1,C10,2.8
1664,1,C20,1.6666666666666667
1665,1,C30,7.1
1666,1,D10,4.111111111111111
1667,1,D20,5.875
1668,1,D30,1.75
1669,1,E10,2.9
1670,1,E20,13.1
1671,1,F10,1.0
1672,1,F20,1.3333333333333333
1673,1,F30,1.0
1674,1,F90,8.0
1675,1,Other,5.8
1676,2,A20,16.5
1677,2,A50,1.2
1678,2,A70,4.2
1679,2,A80,2.0
1680,2,B10,1.7142857142857142
1681,2,B20,29.2
1682,2,B30,55.6
1683,2,B40,124.5
1684,2,B50,8.6
1685,2,C10,2.8
1686,2,C20,1.6666666666666667
1687,2,C30,7.1
1688,2,D10,4.111111111111111
1689,2,D20,5.875
1690,2,D30,1.75
1691,2,E10,2.9
1692,2,E20,13.1
1693,2,F10,1.0
1694,2,F20,1.3333333333333333
1695,2,F30,1.0
1696,2,F90,8.0
1697,2,Other,5.8
1698,0,A20,18.6
1699,0,A50,2.0
1700,0,A70,4.2
1701,0,A80,2.375
1702,0,B10,4.285714285714286
1703,0,B20,68.1
1704,0,B30,16.6
1705,0,B40,55.3
1706,0,B50,5.3
1707,0,C10,2.333333333333333
1708,0,C20,1.1666666666666667
1709,0,C30,7.7
1710,0,D10,4.5
1711,0,D20,16.6
1712,0,D30,2.6
1713,0,E10,3.333333333333333
1714,0,E20,15.0
1715,0,F20,1.6
1716,0,F30,1.6
1717,0,F90,11.25
1718,0,Other,6.7
1719,1,A20,18.6
1720,1,A50,2.0
1721,1,A70,4.2
1722,1,A80,2.375
1723,1,B10,4.285714285714286
1724,1,B20,68.1
1725,1,B30,16.6
1726,1,B40,55.3
1727,1,B50,5.3
1728,1,C10,2.333333333333333
1729,1,C20,1.1666666666666667
1730,1,C30,7.7
1731,1,D10,4.5
1732,1,D20,16.6
1733,1,D30,2.6
1734,1,E10,3.333333333333333
1735,1,E20,15.0
1736,1,F20,1.6
1737,1,F30,1.6
1738,1,F90,11.25
1739,1,Other,6.7
1740,2,A20,18.6
1741,2,A50,2.0
1742,2,A70,4.2
1743,2,A80,2.375
1744,2,B10,4.285714285714286
1745,2,B20,68.1
1746,2,B30,16.6
1747,2,B40,55.3
1748,2,B50,5.3
1749,2,C10,2.333333333333333
1750,2,C20,1.1666666666666667
1751,2,C30,7.7
1752,2,D10,4.5
1753,2,D20,16.6
1754,2,D30,2.6
1755,2,E10,3.333333333333333
1756,2,E20,15.0
1757,2,F20,1.6
1758,2,F30,1.6
1759,2,F90,11.25
1760,2,Other,6.7
1761,0,A20,3.4444444444444446
1762,0,A70,1.3333333333333333
1763,0,A80,1.0
1764,0,B10,1.75
1765,0,B20,3.888888888888889
1766,0,B30,4.1
1767,0,B40,7.9
1768,0,B50,1.0
1769,0,C10,1.0
1770,0,C20,1.0
1771,0,C30,1.0
1772,0,D10,1.25
1773,0,D20,2.0
1774,0,D30,1.0
1775,0,E10,1.0
1776,0,E20,2.4285714285714284
1777,0,F20,1.0
1778,0,F90,8.0
1779,0,Other,1.375
1780,1,A20,3.4444444444444446
1781,1,A70,1.3333333333333333
1782,1,A80,1.0
1783,1,B10,1.75
1784,1,B20,3.888888888888889
1785,1,B30,4.1
1786,1,B40,7.9
1787,1,B50,1.0
1788,1,C10,1.0
1789,1,C20,1.0
1790,1,C30,1.0
1791,1,D10,1.25
1792,1,D20,2.0
1793,1,D30,1.0
1794,1,E10,1.0
1795,1,E20,2.4285714285714284
1796,1,F20,1.0
1797,1,F90,8.0
1798,1,Other,1.375
1799,2,A20,3.4444444444444446
1800,2,A70,1.3333333333333333
1801,2,A80,1.0
1802,2,B10,1.75
1803,2,B20,3.888888888888889
1804,2,B30,4.1
1805,2,B40,7.9
1806,2,B50,1.0
1807,2,C10,1.0
1808,2,C20,1.0
1809,2,C30,1.0
1810,2,D10,1.25
1811,2,D20,2.0
1812,2,D30,1.0
1813,2,E10,1.0
1814,2,E20,2.4285714285714284
1815,2,F20,1.0
1816,2,F90,8.0
1817,2,Other,1.375
1818,0,A20,25.4
1819,0,A50,2.0
1820,0,A70,6.222222222222222
1821,0,A80,4.0
1822,0,B10,5.5
1823,0,B20,35.0
1824,0,B30,48.2
1825,0,B40,69.0
1826,0,B50,4.5
1827,0,C10,2.8571428571428568
1828,0,C20,2.333333333333333
1829,0,C30,6.888888888888888
1830,0,C90,2.0
1831,0,D10,4.75
1832,0,D20,4.4444444444444455
1833,0,D30,3.333333333333333
1834,0,E10,2.8571428571428568
1835,0,E20,20.222222222222218
1836,0,F90,28.0
1837,0,Other,4.75
1838,0,B40,3.0
1839,0,A20,25.4
1840,0,A50,2.0
1841,0,A70,6.222222222222222
1842,0,A80,4.0
1843,0,B10,5.5
1844,0,B20,35.0
1845,0,B30,48.2
1846,0,B40,69.0
1847,0,B50,4.5
1848,0,C10,2.8571428571428568
1849,0,C20,2.333333333333333
1850,0,C30,6.888888888888888
1851,0,C90,2.0
1852,0,D10,4.75
1853,0,D20,4.4444444444444455
1854,0,D30,3.333333333333333
1855,0,E10,2.8571428571428568
1856,0,E20,20.222222222222218
1857,0,F90,28.0
1858,0,Other,4.75
1859,0,B40,3.0
1860,1,A20,25.4
1861,1,A50,2.0
1862,1,A70,6.222222222222222
1863,1,A80,4.0
1864,1,B10,5.5
1865,1,B20,35.0
1866,1,B30,48.2
1867,1,B40,69.0
1868,1,B50,4.5
1869,1,C10,2.8571428571428568
1870,1,C20,2.333333333333333
1871,1,C30,6.888888888888888
1872,1,C90,2.0
1873,1,D10,4.75
1874,1,D20,4.4444444444444455
1875,1,D30,3.333333333333333
1876,1,E10,2.8571428571428568
1877,1,E20,20.222222222222218
1878,1,F90,28.0
1879,1,Other,4.75
1880,1,B40,3.0
1881,1,A20,25.4
1882,1,A50,2.0
1883,1,A70,6.222222222222222
1884,1,A80,4.0
1885,1,B10,5.5
1886,1,B20,35.0
1887,1,B30,48.2
1888,1,B40,69.0
1889,1,B50,4.5
1890,1,C10,2.8571428571428568
1891,1,C20,2.333333333333333
1892,1,C30,6.888888888888888
1893,1,C90,2.0
1894,1,D10,4.75
1895,1,D20,4.4444444444444455
1896,1,D30,3.333333333333333
1897,1,E10,2.8571428571428568
1898,1,E20,20.222222222222218
1899,1,F90,28.0
1900,1,Other,4.75
1901,1,B40,3.0
1902,2,A20,25.4
1903,2,A50,2.0
1904,2,A70,6.222222222222222
1905,2,A80,4.0
1906,2,B10,5.5
1907,2,B20,35.0
1908,2,B30,48.2
1909,2,B40,69.0
1910,2,B50,4.5
1911,2,C10,2.8571428571428568
1912,2,C20,2.333333333333333
1913,2,C30,6.888888888888888
1914,2,C90,2.0
1915,2,D10,4.75
1916,2,D20,4.4444444444444455
1917,2,D30,3.333333333333333
1918,2,E10,2.8571428571428568
1919,2,E20,20.222222222222218
1920,2,F90,28.0
1921,2,Other,4.75
1922,2,B40,3.0
1923,2,A20,25.4
1924,2,A50,2.0
1925,2,A70,6.222222222222222
1926,2,A80,4.0
1927,2,B10,5.5
1928,2,B20,35.0
1929,2,B30,48.2
1930,2,B40,69.0
1931,2,B50,4.5
1932,2,C10,2.8571428571428568
1933,2,C20,2.333333333333333
1934,2,C30,6.888888888888888
1935,2,C90,2.0
1936,2,D10,4.75
1937,2,D20,4.4444444444444455
1938,2,D30,3.333333333333333
1939,2,E10,2.8571428571428568
1940,2,E20,20.222222222222218
1941,2,F90,28.0
1942,2,Other,4.75
1943,2,B40,3.0
1944,0,A20,49.2
1945,0,A50,4.1
1946,0,A70,10.111111111111109
1947,0,A80,2.2
1948,0,B10,3.3
1949,0,B20,82.4
1950,0,B30,96.8
1951,0,B40,265.4
1952,0,B50,39.8
1953,0,C10,3.8
1954,0,C20,2.0
1955,0,C30,13.7
1956,0,D10,11.5
1957,0,D20,18.1
1958,0,D30,2.7
1959,0,D40,1.0
1960,0,E10,4.5
1961,0,E20,34.0
1962,0,F10,1.0
1963,0,F20,2.1666666666666665
1964,0,F30,1.0
1965,0,F90,33.0
1966,0,Other,12.2
1967,1,A20,49.2
1968,1,A50,4.1
1969,1,A70,10.111111111111109
1970,1,A80,2.2
1971,1,B10,3.3
1972,1,B20,82.4
1973,1,B30,96.8
1974,1,B40,265.4
1975,1,B50,39.8
1976,1,C10,3.8
1977,1,C20,2.0
1978,1,C30,13.7
1979,1,D10,11.5
1980,1,D20,18.1
1981,1,D30,2.7
1982,1,D40,1.0
1983,1,E10,4.5
1984,1,E20,34.0
1985,1,F10,1.0
1986,1,F20,2.1666666666666665
1987,1,F30,1.0
1988,1,F90,33.0
1989,1,Other,12.2
1990,2,A20,49.2
1991,2,A50,4.1
1992,2,A70,10.111111111111109
1993,2,A80,2.2
1994,2,B10,3.3
1995,2,B20,82.4
1996,2,B30,96.8
1997,2,B40,265.4
1998,2,B50,39.8
1999,2,C10,3.8
2000,2,C20,2.0
2001,2,C30,13.7
2002,2,D10,11.5
2003,2,D20,18.1
2004,2,D30,2.7
2005,2,D40,1.0
2006,2,E10,4.5
2007,2,E20,34.0
2008,2,F10,1.0
2009,2,F20,2.1666666666666665
2010,2,F30,1.0
2011,2,F90,33.0
2012,2,Other,12.2
2013,0,A20,71.4
2014,0,A50,3.6
2015,0,A70,14.7
2016,0,A80,5.777777777777778
2017,0,B10,4.0
2018,0,B20,94.3
2019,0,B30,115.7
2020,0,B40,303.3
2021,0,B50,34.6
2022,0,C10,7.1
2023,0,C20,3.3
2024,0,C30,23.7
2025,0,D10,13.3
2026,0,D20,14.7
2027,0,D30,2.625
2028,0,E10,5.5
2029,0,E20,42.8
2030,0,F30,1.5
2031,0,F90,25.0
2032,0,Other,18.6
2033,1,A20,71.4
2034,1,A50,3.6
2035,1,A70,14.7
2036,1,A80,5.777777777777778
2037,1,B10,4.0
2038,1,B20,94.3
2039,1,B30,115.7
2040,1,B40,303.3
2041,1,B50,34.6
2042,1,C10,7.1
2043,1,C20,3.3
2044,1,C30,23.7
2045,1,D10,13.3
2046,1,D20,14.7
2047,1,D30,2.625
2048,1,E10,5.5
2049,1,E20,42.8
2050,1,F30,1.5
2051,1,F90,25.0
2052,1,Other,18.6
2053,2,A20,71.4
2054,2,A50,3.6
2055,2,A70,14.7
2056,2,A80,5.777777777777778
2057,2,B10,4.0
2058,2,B20,94.3
2059,2,B30,115.7
2060,2,B40,303.3
2061,2,B50,34.6
2062,2,C10,7.1
2063,2,C20,3.3
2064,2,C30,23.7
2065,2,D10,13.3
2066,2,D20,14.7
2067,2,D30,2.625
2068,2,E10,5.5
2069,2,E20,42.8
2070,2,F30,1.5
2071,2,F90,25.0
2072,2,Other,18.6
2073,0,A20,197.8
2074,0,A50,12.1
2075,0,A70,39.1
2076,0,A80,18.6
2077,0,B10,14.6
2078,0,B20,173.5
2079,0,B30,194.3
2080,0,B40,645.4
2081,0,B50,66.8
2082,0,C10,11.9
2083,0,C20,5.333333333333333
2084,0,C30,54.5
2085,0,D10,28.3
2086,0,D20,39.1
2087,0,D30,6.3
2088,0,E10,18.8
2089,0,E20,111.7
2090,0,F20,2.0
2091,0,F30,1.3333333333333333
2092,0,F90,17.333333333333332
2093,0,Other,36.6
2094,1,A20,197.8
2095,1,A50,12.1
2096,1,A70,39.1
2097,1,A80,18.6
2098,1,B10,14.6
2099,1,B20,173.5
2100,1,B30,194.3
2101,1,B40,645.4
2102,1,B50,66.8
2103,1,C10,11.9
2104,1,C20,5.333333333333333
2105,1,C30,54.5
2106,1,D10,28.3
2107,1,D20,39.1
2108,1,D30,6.3
2109,1,E10,18.8
2110,1,E20,111.7
2111,1,F20,2.0
2112,1,F30,1.3333333333333333
2113,1,F90,17.333333333333332
2114,1,Other,36.6
2115,2,A20,197.8
2116,2,A50,12.1
2117,2,A70,39.1
2118,2,A80,18.6
2119,2,B10,14.6
2120,2,B20,173.5
2121,2,B30,194.3
2122,2,B40,645.4
2123,2,B50,66.8
2124,2,C10,11.9
2125,2,C20,5.333333333333333
2126,2,C30,54.5
2127,2,D10,28.3
2128,2,D20,39.1
2129,2,D30,6.3
2130,2,E10,18.8
2131,2,E20,111.7
2132,2,F20,2.0
2133,2,F30,1.3333333333333333
2134,2,F90,17.333333333333332
2135,2,Other,36.6
2136,0,A20,8.2
2137,0,A50,1.75
2138,0,A70,2.0
2139,0,A80,1.6
2140,0,B10,1.2
2141,0,B20,17.8
2142,0,B30,28.6
2143,0,B40,71.2
2144,0,B50,4.2
2145,0,C10,1.3333333333333333
2146,0,C20,1.0
2147,0,C30,3.4
2148,0,D10,1.7142857142857142
2149,0,D20,4.777777777777779
2150,0,D30,1.3333333333333333
2151,0,D40,1.0
2152,0,E10,1.7142857142857142
2153,0,E20,6.6
2154,0,F10,1.0
2155,0,F20,1.6666666666666667
2156,0,F30,1.0
2157,0,F90,5.5
2158,0,Other,3.0
2159,1,A20,8.2
2160,1,A50,1.75
2161,1,A70,2.0
2162,1,A80,1.6
2163,1,B10,1.2
2164,1,B20,17.8
2165,1,B30,28.6
2166,1,B40,71.2
2167,1,B50,4.2
2168,1,C10,1.3333333333333333
2169,1,C20,1.0
2170,1,C30,3.4
2171,1,D10,1.7142857142857142
2172,1,D20,4.777777777777779
2173,1,D30,1.3333333333333333
2174,1,D40,1.0
2175,1,E10,1.7142857142857142
2176,1,E20,6.6
2177,1,F10,1.0
2178,1,F20,1.6666666666666667
2179,1,F30,1.0
2180,1,F90,5.5
2181,1,Other,3.0
2182,2,A20,8.2
2183,2,A50,1.75
2184,2,A70,2.0
2185,2,A80,1.6
2186,2,B10,1.2
2187,2,B20,17.8
2188,2,B30,28.6
2189,2,B40,71.2
2190,2,B50,4.2
2191,2,C10,1.3333333333333333
2192,2,C20,1.0
2193,2,C30,3.4
2194,2,D10,1.7142857142857142
2195,2,D20,4.777777777777779
2196,2,D30,1.3333333333333333
2197,2,D40,1.0
2198,2,E10,1.7142857142857142
2199,2,E20,6.6
2200,2,F10,1.0
2201,2,F20,1.6666666666666667
2202,2,F30,1.0
2203,2,F90,5.5
2204,2,Other,3.0
2205,0,A20,37.9
2206,0,A50,4.888888888888889
2207,0,A70,6.3
2208,0,A80,3.125
2209,0,B10,2.6666666666666665
2210,0,B20,50.7
2211,0,B30,89.5
2212,0,B40,217.2
2213,0,B50,28.6
2214,0,C10,2.5
2215,0,C20,1.2857142857142858
2216,0,C30,9.8
2217,0,D10,8.7
2218,0,D20,14.1
2219,0,D30,2.888888888888889
2220,0,E10,5.7
2221,0,E20,20.7
2222,0,F20,2.0
2223,0,F30,2.0
2224,0,F90,8.5
2225,0,Other,10.2
2226,1,A20,37.9
2227,1,A50,4.888888888888889
2228,1,A70,6.3
2229,1,A80,3.125
2230,1,B10,2.6666666666666665
2231,1,B20,50.7
2232,1,B30,89.5
2233,1,B40,217.2
2234,1,B50,28.6
2235,1,C10,2.5
2236,1,C20,1.2857142857142858
2237,1,C30,9.8
2238,1,D10,8.7
2239,1,D20,14.1
2240,1,D30,2.888888888888889
2241,1,E10,5.7
2242,1,E20,20.7
2243,1,F20,2.0
2244,1,F30,2.0
2245,1,F90,8.5
2246,1,Other,10.2
2247,2,A20,37.9
2248,2,A50,4.888888888888889
2249,2,A70,6.3
2250,2,A80,3.125
2251,2,B10,2.6666666666666665
2252,2,B20,50.7
2253,2,B30,89.5
2254,2,B40,217.2
2255,2,B50,28.6
2256,2,C10,2.5
2257,2,C20,1.2857142857142858
